calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,,fcs_status,fcs_error,fcs_query,fcs_source_url,fcs_source_title,fcs_website_guess,fcs_website_conf,fcs_quality_flags,fcs_quality_note,
E1,E,way,395695853,way/395695853,51.516045,-0.0467376,The Peacock,,,,,,,1881,"The Peacock is a traditional Irish pub in the back streets of East London, described as one of the last remaining original east end boozers in Stepney. Built in 1881, it survived WWII and was nicknamed “The Copper’s Pub” due to its location opposite the Thames Magistrate Court and Police Station. After redevelopment and refurbishment, it reopened in 2023 while keeping original features and character. The pub offers a menu of traditional Irish food (including stews and fish and chips mentioned) alongside a wide selection of drinks such as cask ales, craft beers, and over 20 Irish whiskeys. Live Irish music runs regularly, with live music every Friday and quiz night every Saturday.",,TRUE,TRUE,,,,145,Aylward Street,,https://thepeacocke1.com/home,,"Mo-Fr 15:00-23:00; Sa,Su 11:00-23:00",,,,,,,0.93,0.55,0.9,0,0,0.95,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
E1,E,node,5238249940,node/5238249940,51.5136121,-0.0698082,The Running Horse,,,,,,,,"The Running Horse Aldgate is a bar in Aldgate, close to Aldgate East station, offering after-work pints, cocktails, and a food menu built around rotisserie cooking. Guests can enjoy craft beer from rotating taps and options like rotisserie chicken, smash burgers, and Sunday roasts (dry-aged beef rib, Cotswold white chicken, or Old Spot pork belly). The kitchen focuses on fire and flavour, including a 12-hour brine for free-range chicken. Sundays run 12pm–4pm, with a “Bottomless Roasts” offer including unlimited Prosecco and Bellinis for 90 minutes. The venue also supports group bookings with semi-private spaces and full venue hire, plus match-day viewing for major tournaments.",,,TRUE,,,,7,Piazza Walk,+44 20 3883 8286,https://therunninghorsealdgate.co.uk/,,Mo-Th 11:00-23:00, Fr 11:00-00:0, Sa 12:00-00:00, Su 12:00-21:30,,,,0.93,0,0,0,0.2,0,TRUE,0.9,0.98,0,0,0,ok,,,,,,,,,,,,,,
E1,E,node,371601279,node/371601279,51.5268568,-0.0781882,the Shoreditch Arms,Urban Pubs & Bars,,,,,,,"The Shoreditch Arms is a lively pub in the heart of Shoreditch, serving food alongside craft beers, wines and spirits. During the week it offers lunch options and small plates, with a menu that includes classic pub food and cocktails. The venue also promotes “Bar Kick” in the basement as a gameday experience for live sport and sporting-and-gaming good times. There’s a hidden secret cocktail bar upstairs with velvet booths and curated playlists, described as a plush, low-lit escape. The page also highlights games and a private hire setup with an outdoor area and screens.",,,TRUE,,,,127,Shoreditch High Street,2077398700,https://www.urbanpubsandbars.com/venues/the-shoreditch-arms,,"Mo,Tu 16:00-23:00, We,Th 12:00-24:00, Fr,Sa 12:00-01:00, Su 12:00-23:00",,,,,,,0.86,0.95,0,0.35,0.55,0,TRUE,0.9,0.95,0,0,0,ok,,,,,,,,,,,,,,
E1,E,way,163644465,way/163644465,51.5172673,-0.0770201,The Star by Liverpool Street,,,,,,,,"The Star by Liverpool Street is a karaoke-focused venue near Liverpool Street Station, with five private karaoke booths/rooms and themed spaces designed for singing into the early hours. It also offers two function rooms and a karaoke bar, plus regular karaoke nights, open karaoke, and events like Pub Quiz and 80s Musical Bingo Bottomless Brunch. Food is available via the dedicated Firestarter restaurant, with bar food including speciality burgers and sliders, sides and small plates using smoky, coal-roasted cooking techniques. The venue also highlights “two floors of the best live sports action”.",,,TRUE,,,,94-98,Middlesex Street,020 8161 0890,https://starbyliverpoolstreet.co.uk/,,,,,,,,,0.9,0.95,0,0,0,0,TRUE,0.85,0.95,0,0,0,ok,,,,,,,,,,,,,,
E1,E,way,157323000,way/157323000,51.5193553,-0.074291,The Ten Bells,,https://commons.wikimedia.org/wiki/Special:FilePath/Outside_the_Ten_Bells.jpg,,,,,,"The Ten Bells is a historic East End London beer-factory pub in Spitalfields, described as a bustling, candle-lit social hub with a rock ’n’ roll twist. It serves an eclectic range of quality beers and an extensive cocktail menu, with a cocktail bar upstairs offering a curated selection of classics and Ten Bells signature cocktails. The venue is spread across three floors and is positioned as a great place to host events, just five minutes from Liverpool Street Station.",,,,,,,84,Commercial Street,,http://www.tenbells.com/,Q2414574,"Mo-We,Su 12:00-24:00; Th-Sa 12:00-01:00",,,,,,,0.86,0,0,0.35,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E1,E,way,142390004,way/142390004,51.5202191,-0.0562172,The White Hart,,,,,,,1750,"The White Hart, Whitechapel is a historic pub standing since 1750 and rebuilt around 1900, with a “second life” brought into the 21st century. It offers a relaxed, characterful atmosphere with craft beers (Hertfordshire brewed cask and keg), cocktails, popular wines and traditional British fayre, including a Sunday roast. Food is served alongside a range of menus (main, Sunday, kids, buffet) and allergen information. There’s an upstairs area used for a weekly quiz and private hire, plus outside tables for enjoying a pint while watching the world go by near Whitechapel station. The venue also runs events such as open mic night and quiz nights.",TRUE,TRUE,TRUE,,,,1,Mile End Road,0203 870 5555,https://www.mcmullens.co.uk/local-pub/white-hart-whitechapel/,,,,,,,,,0.92,0.98,0.85,0.55,0.8,0.9,TRUE,0.75,0.98,0.7,0,0,ok,,,,,,,,,,,,,,
E1,E,way,264131977,way/264131977,51.5158311,-0.0708003,The White Hart,,,,,,,,,,,,,,,89,Whitechapel High Street,442072471546,https://www.thewhitehartlondon.co.uk/index,,,,,,,,,0.62,0.95,0,0,0,0,,0,0,0,0,0,ok,,very_thin_scrape,,,,,,,,,,,,
E1,E,node,278312956,node/278312956,51.5131287,-0.0566157,Thomas Neale,,,,,,,,,,,,,,,39,Watney Market,,,,,,,,,,,0.62,0,0.55,0.6,0,0,,0,0,0,0,0,,,,,,ok,,"""Thomas Neale"" 39 Watney Market London pub",https://www.pubology.co.uk/pubs/2361.html,Thomas Neale: London Pubology,,0,,"Only basic facts (status/opening dates, address, Good Beer Guide mention, and 'family run friendly' wording) are present; no clear details on food, garden, sport, music, dogs, darts/pool, or accommodation.",
E1,E,node,7039548576,node/7039548576,51.5136334,-0.0717175,White Swan,,https://commons.wikimedia.org/wiki/Special:FilePath/The_White_Swan_Public_House_on_Alie_Street_E1.jpg,,,,,,"The White Swan is a traditional pub in the heart of the City, described as a “hidden gem” in Aldgate East on the historic grounds of the old Half Moon Theatre. It serves a selection of Shepherd Neame beers, including rich seasonal ales, alongside an enviable wine list and an impressive spirits collection. The pub offers a welcoming atmosphere for relaxed evenings with friends or memorable meet-ups with colleagues. It also provides events and private hire, including a cosy function room for up to 25 guests and the option to hire the entire venue exclusively, with support for audio-visual equipment and whiteboards.",,,,,,,21,Alie Street,+44 20 7702 0448,https://www.whiteswanaldgate.co.uk/,Q27085030,Mo-Fr 11:00-23:00,,,,,,,0.86,0,0,0.35,0,0,,0,0,0,0,0,ok,,,,,,,,,,,,,,
E1,E,way,314760744,way/314760744,51.5183676,-0.0784631,Williams Ale & Cider House,,,,,,,,"Williams Ale & Cider House is an East London pub in Whitechapel, tucked between the City and Spitalfields. It’s known for an extensive ale and cider collection, plus a delicious seasonal menu. The pub promotes a lively World Cup atmosphere and offers cask beer, including a guaranteed IPA and house bitter from national and local brewers. Food options range from bar snacks to burgers, and there are facilities including WiFi and a dog-friendly welcome. The venue also has darts, and it offers table booking and menu viewing online.",,,TRUE,TRUE,TRUE,,22-24,Artillery Lane,,https://www.williamsspitalfields.com/,,Mo-Sa 11:00-23:00, Su 11:00-22:00,,,,,,0.9,0,0,0,0,0,TRUE,0.75,0.95,0.95,0.9,0,ok,,,,,,,,,,,,,,
E1,E,supabase,,bdf58937-ad8f-4427-bed5-659edaa38a11,51.5106,-0.0669,Wilton's Music Hall Mahogany Bar,,,,,,,,"Tucked inside Wilton’s Music Hall, this intimate Mahogany Bar feels deeply East End—decor that looks wonderfully worn-in, plus a side room with a small exhibition on the building’s history. After a wider complex refurb, there’s more space to settle in while keeping the atmosphere. Expect a well-stocked bar with a solid selection of wine and ales, and an upstairs cocktail bar if the main area gets busy. A great pick for a characterful drink before or around events at this historic music hall setting.",,,,,,,,,(020) 7702 2789,https://wiltons.org.uk/eat-drink/1-mahogany-bar,,,,,,,,,0.78,0.9,0.55,0.45,0,0,,0,0,0,0,0,,,,,,ok,,"""Wilton's Music Hall Mahogany Bar"" E1 London pub",https://www.facebook.com/groups/mylondonpubs/posts/1284510737061799/,"The Mahogany Bar, Wilton's Music Hall, Graces Alley E1 8JB",https://wiltons.org.uk/eat-drink/1-mahogany-bar,0.9,,,
E10,E,node,13717302373,node/13717302373,51.5705831,-0.0099277,Chop Shop Tavern,,,,,,,,,,,,,,,141,Tilbury Road,,,,,,,,,,,0.62,0,0,0,0,0,,0,0,0,0,0,,,,,,ok,,"""Chop Shop Tavern"" 141 Tilbury Road London pub",https://mt.maptons.com/p/4672225632,"Chop Shop Tavern, 141 Tilbury Rd, mappa post - Maptons.com",,0,,"No phone, website, or specific amenities (garden/sports/live music/darts) are stated in the provided snippets. Untappd page notes the venue is unverified by the owner.",
E10,E,way,696129533,way/696129533,51.56156,-0.0105018,Coach and Horses,,,,,,,1863,"The Coach and Horses is an independent East London pub with roots since 1863 (and the current venue since 2018). It serves locally brewed beers, real ales, cocktails, Nepalese street food and Sunday roasts. The pub is family and dog-friendly, with a partially covered beer garden. There’s live music on Friday nights from 8pm, quiz nights, and live sport shown on six big screens indoors and outdoors—covering major football and rugby tournaments. It’s also a good spot for parties and whole-pub hire, with table bookings available.",TRUE,TRUE,TRUE,TRUE,,,391,High Road Leyton,,https://thecoachleyton.com/,,,,,,,,,0.93,0,0.86,0.35,0.9,0.95,TRUE,0.95,0.95,0.9,0,0,ok,,,,,,,,,,,,,,
E10,E,node,8355222754,node/8355222754,51.5697138,-0.007739,Gravity Well Taproom,,,,,,,,,,,TRUE,,,,Arch 155,Midland Road,,https://www.gravitywellbrewing.co.uk/,,We-Th 16:00-22:00, Fr 16:00-24:00, Sa 12:00-24:00, Su 12:00-18:00,,,,0.62,0,0,0,0,0,,0,0.78,0,0,0,ok,,,,,,,,,,,,,,
E10,E,node,472446463,node/472446463,51.5687971,-0.0287631,Hare and Hounds,,,,,,,1861,"Set back from Lea Bridge Road in East London, this characterful pub in Leyton mixes a homely local feel with event-ready spaces. Expect a colourful bar with craft beers, real ales and a strong wine selection, plus proper pub food—burgers, chicken wings, salads and a traditional Sunday roast. There’s also a garden area with covered seating, ideal for catching the sun. For bigger occasions, the whole venue can be hired, including a pool room that opens onto the gardens, making it a flexible spot for celebrations.",TRUE,,TRUE,,,,,,020 8558 6525,https://hareandhounds-e10.co.uk/menu/,,,,,,,,,0.78,0.95,0.85,0,0.9,0,,0,0.95,0,0.55,0,,,,,,ok,,"""Hare and Hounds"" E10 London pub",https://www.hitched.co.uk/wedding-venues/hare-&-hounds_360897.htm,"Hare & Hounds in London - East, East London - Updated prices | hitched.co.uk",https://hareandhounds-e10.co.uk/menu/,0.9,,,
E10,E,way,142241624,way/142241624,51.5748085,-0.011355,King William IV,,,,,,,,"King William IV is an “East End original” pub, beautifully reborn under the stewardship of Walthamstow’s Exale Brewing. It pours 14 lines of tank-fresh beer and cask ale, plus cocktails and a curated wine list, in a laid-back, old-school setting. There’s a private events room and a beer garden, and the pub shows live sports for football, rugby and boxing nights. Food is available via Short Road Pizza, serving award-winning pizzas and Italian small plates. The venue also runs weekly deals and hosts events such as DJ nights, quiz nights, comedy and pottery classes. Kitchen hours are listed and children are welcome until 7pm.",TRUE,,TRUE,,,,816,High Road Leyton,+44 20 8556 2460,https://www.william-the-fourth.com/,,12:00-23:00,,,,,,,0.93,0,0,0.62,0.9,0.35,TRUE,0.95,0.95,0,0,0,ok,,,,,,,,,,,,,,
E10,E,supabase,,0c35de19-2d54-4c2f-9942-93f38ced4a49,51.5599,-0.013381,Leyton Orient Supporters Club,Independent,,,,,,,"A football supporters’ club bar in Leyton, set in the redeveloped stand by Oliver Road. It’s a real-ale specialist with a rotating line-up of micros, multiple handpumps and regular beer festivals. Expect a friendly, community feel on matchdays, with home and away fans mixing, plus TV screens showing early Premier League kick-offs and Sky Sports results. There’s also outdoor overspill seating on a raised area when the weather’s good, and guests can be signed in (CAMRA members admitted). Food is mentioned only as a “filled roll” in one review, so it’s best thought of as a beer-first venue.",,,,,,,,,(020) 8988 8288,http://www.orientsupporters.org/,,,,,,,,,0.78,0,0,0.55,0.7,0,TRUE,0.85,0.25,0,0,0,,,,,,ok,,"""Leyton Orient Supporters Club"" E10 London pub",https://pubsandbeer.co.uk/index.php?ID=P&pub=2553&O=V,"PubsAndBeer.co.uk - Leyton Orient Supporters Club, Leyton, Greater London",http://www.orientsupporters.org/,0.85,,No phone or opening/food details are provided. One listing notes it is a private members’ club that opens on first team matchdays and special events only.,
E10,E,way,444200909,way/444200909,51.5736854,-0.0098576,Prince of Wales,,,,,,,,,,,,,,,777,High Road Leyton,,,,Mo-Th 12:00-23:00, Fr-Sa 12:00-01:00, Su 12:00-23:00,,,,,0.55,0,0,0.55,0,0,,0,0.6,0,0,0,,,,,,ok,,"""Prince of Wales"" 777 High Road Leyton London pub",https://www.flickr.com/photos/55935853@N00/55035640825/,"Prince of Wales, Leyton, E10 | A pub on a busy road in Leyto… | Flickr",,0,,"The Flickr snippet includes an owner list (Star Pubs and Bars, plus former owners) and a speculative note about being Jamaican; TripAdvisor shows meal types (lunch/dinner) but no explicit food service details beyond that.",
E10,E,way,1385726376,way/1385726376,51.5706127,-0.0433203,Queer Brewing Project,,,,,,,,"Queer Brewing Project’s taproom in Leyton, East London, is on a peaceful industrial estate near Lea Bridge Station. It serves beer fresh from the brewery on 8 dedicated lines, alongside cans, cider, natural wine and snacks, with alcohol-free and gluten-free options available. The taproom welcomes dogs and children, is wheelchair accessible and step-free, and offers the option to order pizza to your table via local pizzeria Proud Mary. There are regular offers such as £5 pints from 4–6pm every Friday, plus events including a women’s Six Nations screening.",,,TRUE,TRUE,,,,Argall Avenue,,https://www.thequeerbrewingproject.com/taproom,,Mo-Th off, Fr 16:00-22:00, Sa 13:00-22:00, Su off, PH off,,,0.9,0,0,0.6,0,0,TRUE,0.85,0.9,0.95,0,0,ok,,,,,,,,,,,,,,
E10,E,way,444593912,way/444593912,51.5744688,-0.0137683,The Auctioneer,,,,,,,,,,,,,,,596,Lea Bridge Road,,,,,,,,,,,0.55,0,0,0.35,0,0,,0,0.6,0,0,0,,,,,,ok,,"""The Auctioneer"" 596 Lea Bridge Road London pub",https://ratings.food.gov.uk/business/514121/the-auctioneer,The Auctioneer | Rating Business Details | Food Hygiene Ratings,,0,,"Source content is mainly a food hygiene rating page plus a Flickr entry; no phone number, website, or amenities (garden/sport/darts/live music) are stated.",
E10,E,way,444642776,way/444642776,51.574926,-0.0138608,The European,,,,,,,,,,,TRUE,,,,557-559,Lea Bridge Road,,https://theeuropeanpub.co.uk/,,Mo-We 12:00-23:00, Th 12:00-00:00, Fr-Sa 12:00-01:00, Su 12:00-22:00,,,,0.62,0,0,0,0,0,,0,0.78,0,0,0,ok,,,,,,,,,,,,,,
E10,E,node,12198799907,node/12198799907,51.5588363,-0.0075174,The Leyton Engineer,Remarkable Pubs Ltd.,,,,,,,,,,TRUE,,,,256,High Road Leyton,,https://theleytonengineer.co.uk/,,Mo-We 16:00-23:00, Th 12:00-23:00, Fr 12:00-00:30, Sa 12:00-01:00, Su 12:00-23:00,,,0.72,0,0,0,0,0,,0,0.86,0,0,0,ok,,,,,,,,,,,,,,
E10,E,supabase,,6154170c-9ae2-430e-a146-d965ef6dfcd6,51.5748,-0.011411,William the Fourth,Independent,,,,,,,"At the top of Leyton’s High Road, this imposing pub keeps a classic feel while making room for a working brewery at the back. Expect a big focus on beer: a rotating lineup with experimental brews, plus traditional cider and perry. The space is now largely one main drinking area, with original fittings and standout wall mirrors in the bar. It’s a lively stop for anyone who likes trying different pours, from core favourites to specials, alongside regular nights of music, comedy and interactive games.",,,,,,,,,(020) 8556 2460,,,,,,,,,,0.78,0,0.72,0.55,0,0.7,,0,0,0,0,0,,,,,,ok,,"""William the Fourth"" E10 London pub",https://www.facebook.com/williamthefourthleyton/,William The Fourth | London - Facebook,,0,,,
